162.210.105.145,51.143.38.178,27488,41573,IPv4
212.67.40.148,240.108.126.182,29314,22240,IPv4
00fa:00eb:00de:00a1:0072:00a8:002c:00de,0023:00a6:0048:001c:00f5:005a:0011:00ca,48753,63618,IPv6
99.106.199.3,14.221.89.196,6297,61733,IPv4
00a7:00dc:0067:00f5:0045:006b:00fa:009c,007b:00a8:0082:0024:00a4:00c5:0054:0037,836,1374,IPv6
005f:00c3:005a:00f5:0065:006e:0044:00af,00f8:008a:00d1:008a:0018:002a:00e0:00c1,44136,24979,IPv6
84.21.4.106,42.80.62.212,67,22816,IPv4
00d9:007f:0008:00b1:00ac:0076:00ae:00a0,008c:00c5:00b1:0004:0009:0051:0044:000f,12589,52687,IPv6
000c:001b:0026:007f:00d5:003d:0047:00bc,00e5:000a:002d:0080:0052:004c:003d:000a,55163,56507,IPv6
35.56.219.177,143.58.241.34,63723,4103,IPv4
218.87.233.225,111.15.254.29,33875,41093,IPv4
151.109.145.52,240.205.81.214,47550,21912,IPv4
34.178.202.254,125.116.201.100,42975,49932,IPv4
131.95.134.49,197.37.187.70,26252,13035,IPv4
131.239.7.95,236.88.153.241,10991,2508,IPv4
25.148.11.243,116.202.98.207,34153,17305,IPv4
0047:0058:008d:00a0:00a9:00af:00ba:008c,004d:00c8:0090:0020:002f:00e9:008f:0099,47048,63294,IPv6
144.107.139.48,96.68.52.171,20381,65450,IPv4
88.61.227.53,150.162.254.83,37411,20478,IPv4
003b:0087:00fc:0021:0021:0067:0096:0058,00e5:0030:00d4:00fd:0019:004f:0020:0078,58067,8125,IPv6
183.168.181.187,188.41.167.210,11540,2260,IPv4
00ec:00f4:00ad:00ea:003f:0025:0035:00c6,00c0:00ce:002c:0056:00a5:0074:00ea:0038,13980,57755,IPv6
218.236.57.138,247.155.55.241,36137,46338,IPv4
131.13.120.70,240.93.130.53,16124,22595,IPv4
00e4:0014:00b2:004b:009c:00b0:0019:00e8,00f5:000b:00c5:0016:0081:002d:00bc:00cc,28560,12597,IPv6
00a0:00bc:00cf:0072:007c:0005:00cc:00b4,00bb:0059:009a:0073:00a2:0011:00da:0051,3495,23937,IPv6
20.176.204.251,175.147.30.86,29189,37130,IPv4
21.179.187.89,40.112.131.193,42593,48682,IPv4
231.57.179.186,135.211.171.106,38253,46781,IPv4
0057:00be:008b:004c:0045:00a3:0032:0045,00e5:00e6:00a8:00fc:00a8:002a:00bf:008f,52678,21055,IPv6
008d:00b2:00bf:0080:0038:00a1:00c7:00c2,0075:0059:0058:00c5:00e2:00cd:008d:000a,3637,57090,IPv6
00ed:0030:0001:0071:00e9:00a1:00f5:0009,0055:00cf:005f:00e9:0022:00cb:00cc:0026,50243,15833,IPv6
112.234.253.202,30.31.166.190,37467,62136,IPv4
00d2:002e:00fc:003f:00ef:00b6:0068:0098,006f:00f2:0068:00c9:0087:002b:0086:0038,62670,43747,IPv6
195.35.152.95,213.180.110.7,38119,24066,IPv4
111.242.68.47,137.137.93.39,28975,38787,IPv4
177.118.118.125,124.217.203.55,51930,14331,IPv4
211.17.147.81,124.96.138.77,64351,50618,IPv4
